"33195","Petroamerica Terminal (PATSA)","www.patsa.com","316-4000","",\N,\N,\N,\N,"",\N,""
"33205","ETS","www.ets-pma.com","211-2878","",\N,\N,\N,\N,"",\N,""
"33228","Logística","www.logistica.com.pa","271-7300","info@logistica.com.pa",\N,\N,\N,\N,"",\N,""
"33280","JO Solutions","","62898044","jortega0724@gmail.com",\N,\N,\N,\N,"",\N,""
"33390","Radimagen","","382-1424 | 1366","direccion@radimagen.com",\N,\N,\N,\N,"",\N,""
"33418","Constructora AEI","http://www.constructora-aei.com/","3925855","",\N,\N,\N,\N,"",\N,""
"33442","Suevia Investment","","6672-1822","sueviaincor@gmail.com",\N,\N,\N,\N,"",\N,""
"33534","Torrecom","www.torrecom.com","502 2333-4163","",\N,\N,\N,\N,"",\N,""
"33601","Bremen Autoservice & Norwing","www.bremenautoservice.com","261-4021","",\N,\N,\N,\N,"",\N,""
"33753","Asesoría y Trámites Legales del Istmo","","244-4348","",\N,\N,\N,\N,"",\N,""
"33788","Autoridad de Aseo Urbano y Domiciliario (AAUD)","http://www.aaud.gob.pa","506-1500","info@aaud.gob.pa",\N,\N,\N,\N,"",\N,"Panamá"
"33849","Cooperativa de Ahorro y Crédito Don Bosco, R.L.","","997-9479","",\N,\N,\N,\N,"",\N,""
"33858","Grupo Siuma","http://www.gruposiuma.com","322-5000","info@gruposiuma.com",\N,\N,\N,\N,"",\N,""
"33903","International School of Panama | Escuela Internacional de Panamá","www.isp.edu.pa","293-3000","isp@isp.edu.pa",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"33907","The Panamerican School of Panama (PAS)","www.panamericanschool-pa.net","266-6513","administracion@panamericanschool-pa.net",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"33908","Colegio De La Salle","","2236256","secretaria@lasalle.edu.pa",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"33914","Colegio de Panamá","www.elcolegiodepanama.edu.pa/","3913930","elcolegiodepanama@cableonda.net",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"33915","The Oxford School","www.oxfordpanama.com/","321-3811","aceballos@oxfordpanama.com",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"33916","Colegio Saint Mary de Panamá","www.stmarypa.com/","3150724","",\N,\N,\N,\N,"",\N,""
"33917","El Colegio Episcopal en El Carmen (CEP)","www.cep.edu.pa","2234836","colegioepiscopaldepanama@hotmail.com",\N,\N,\N,\N,"",\N,""
"34068","Bouygues Batiment","","3406001","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"34084","Parlamento Latinoamericano (Parlatino)","http://parlatino.org/","201-9000","",\N,\N,\N,\N,"",\N,""
"34137","Hospital Punta Pacífica","http://www.pacificasalud.com/home","204-8066","",\N,\N,\N,\N,"",\N,""
"34345","MX Technology","www.mxpma.com","224-8510","",\N,\N,\N,\N,"",\N,""
"34371","ALPLA Panamá","www.alpla.com","260-9114","",\N,\N,\N,\N,"",\N,""
"34376","Laboratorio Clínico Fernandez","","212-5353","",\N,\N,\N,\N,"",\N,""
"34587","Conkasa","http://www.conkasa.com/","2236133","",\N,\N,\N,\N,"",\N,""
"34610","Global Bank","","6221-3930","",\N,\N,\N,\N,"",\N,""
"34626","Privatam",\N,"202-3155","w.thompson@privatam.com",\N,\N,\N,\N,"",\N,""
"34740","Copa Airlines",\N,"","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"34763","Academia Interamericana de Panamá (AIP)",\N,"271-0012","info@aip.edu.pa",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"34853","Deloitte",\N,"303-4196","info@deloitte.com",\N,\N,\N,\N,"",\N,"Panama"
"34932","Doit Center",\N,"321-9010","",\N,\N,\N,\N,"",\N,""
"35174","Residencia Ana Raquel DelValle de Eisenmann",\N,"270-7071/72","eisendbe@gmail.com",\N,\N,\N,\N,"",\N,""
"35177","Club de Tiro de Balboa",\N,"228-8170","clubdetirodebalboa@gmail.com",\N,\N,\N,\N,"",\N,""
"35182","Constructora Urbana (CUSA)",\N,"301-7000","cusa@grupocusa.com",\N,\N,\N,\N,"",\N,""
"35186","Desarrollo Golf Coronado",\N,"240-3148","",\N,\N,\N,\N,"",\N,""
"35188","P.H. Villa Marina",\N,"265-7128","villamarina08@gmail.com",\N,\N,\N,\N,"",\N,""
"35194","Pesantez Tours",\N,"282-7100","gerencia@pesantez-tours.com",\N,\N,\N,\N,"",\N,""
"35204","Petroterminal de Panamá (PTP)",\N,"263-7777 / 788-0400","info@petroterminal.com",\N,\N,\N,\N,"",\N,""
"35299","IT Monitors",\N,"","",\N,\N,\N,\N,"",\N,""
"35308","Autoridad Nacional para la Innovación Gubernamental (AIG)",\N,"520-7400","administracion@innovacion.gob.pa",\N,\N,\N,\N,"",\N,""
"35325","Arosemena Noriega & Contreras",\N,"366-8400","anc@anorco.com.pa",\N,\N,\N,\N,"",\N,""
"35385","Instituto Nacional de Formación Profesional y Capacitación para el Desarrollo Humano - INADEH",\N,"538-2300","info@inadeh.edu.pa",\N,\N,\N,\N,"",\N,""
"35533","Show Prom Sport",\N,"6305-6776","",\N,\N,\N,\N,"",\N,""
"35547","JMBS PANAMA",\N,"6121-1059","jmarquez@jmbspanama.com",\N,\N,\N,\N,"",\N,""
"35884","SweetWater Securities",\N,"200-7430","info@swsec.com.pa",\N,\N,\N,\N,"",\N,""
"35898","Hospital de Chitré",\N,"970-3200","",\N,\N,\N,\N,"",\N,""
"35963","Logitrade",\N,"","",\N,\N,\N,\N,"",\N,""
"36103","Philips",\N,"282-8000","",\N,\N,\N,\N,"",\N,""
"36122","Alliance Transport Logistics (ATL)",\N,"366-5100","",\N,\N,\N,\N,"",\N,""
"36232","Ferval",\N,"217-6800","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"36253","PH Midtown",\N,"387-3218","",\N,\N,\N,\N,"",\N,""
"36299","Kimberly-Clark",\N,"366-1700","",\N,\N,\N,\N,"",\N,""
"36313","Star Alarm",\N,"263-6380","ventas@staralarmpanama.com",\N,\N,\N,\N,"",\N,""
"36335","Futuro Technology",\N,"","mpineda@cableonda.net",\N,\N,\N,\N,"",\N,""
"36338","Panacredit",\N,"264-3075","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"36376","Prueba S.A.",\N,"","",\N,\N,\N,\N,"",\N,""
"36380","Factory Fashion",\N,"222-2222","",\N,\N,\N,\N,"",\N,""
"36438","Little Caesars Pizza",\N,"310-0400","",\N,\N,\N,\N,"",\N,""
"36467","Raenco",\N,"229-1801","",\N,\N,\N,\N,"",\N,""
"36541","Betzom Capital",\N,"","",\N,\N,\N,\N,"",\N,""
"36595","Envases Universales Ball de Panamá | EUBALL",\N,"238-2500","",\N,\N,\N,\N,"",\N,""
"36678","Cemento Interocéanico",\N,"345-1733","",\N,\N,\N,\N,"",\N,""
"36777","Desarrollo Posesional",\N,"431-0870","info@depsa.com.pa",\N,\N,\N,\N,"",\N,""
"37006","Promotores del Este",\N,"6792-5487","ngutierrez@promeste.com.pa",\N,\N,\N,\N,"",\N,""
"37038","Grupo Tribaldos",\N,"300-2222","ventas@grupotribaldos.com",\N,\N,\N,\N,"",\N,""
"37082","Constructora Campestre",\N,"263-4832","nsanchez@constructoracampestre.com",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"37092","Grupo Cespedes",\N,"380-2211","info@grupocespedes.com",\N,\N,\N,\N,"PANAMA",\N,"Panamá"
"37163","Synchronized Solutions (Pointer)",\N,"392-5643 / 44","info@sincronizate.net",\N,\N,\N,\N,"",\N,""
"37302","OHL",\N,"","",\N,\N,\N,\N,"",\N,""
"37368","Cítricos",\N,"776-3067","",\N,\N,\N,\N,"",\N,""
"37432","Resonancia Open Side",\N,"","openside0@gmail.com",\N,\N,\N,\N,"",\N,""
"37470","Universidad Tecnologica de Otaima",\N,"","",\N,\N,\N,\N,"",\N,""
"37495","Convex",\N,"270-2886","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"37538","Vector Global",\N,"209-4155","",\N,\N,\N,\N,"",\N,""
"37627","Prodatec",\N,"","gdehoyos@prodatecpanama.com",\N,\N,\N,\N,"",\N,""
"37683","Grupo Roble",\N,"302-5382","info@gruporoble.com",\N,\N,\N,\N,"",\N,""
"37687","Cala Internacional",\N,"226-8690","ventas@calainternacional.com",\N,\N,\N,\N,"",\N,""
"37756","EPV Marine",\N,"308-9100","",\N,\N,\N,\N,"",\N,""
"37807","Legrand",\N,"8315900","karen.fernandez@legrand.com",\N,\N,\N,\N,"",\N,""
"37813","Gold Data Panamá",\N,"833-9541","informacion@GoldData.com.pa",\N,\N,\N,\N,"",\N,""
"38423","Consorcio INTERASEO",\N,"210-1680","",\N,\N,\N,\N,"",\N,""
"38434","Eco Klean",\N,"448-1771 / 1812 / 1581","info@eco-klean.com",\N,\N,\N,\N,"",\N,""
"38506","Inmobiliaria MD7-32",\N,"264-0107","",\N,\N,\N,\N,"",\N,""
"38548","Banco Nacional de Panamá",\N,"800-5151","",\N,\N,\N,\N,"",\N,""
"38550","Bratia Group",\N,"386-5301 / 5302","",\N,\N,\N,\N,"",\N,""
"38559","Exclusive Brands Logistics (EBL)",\N,"431-7496","",\N,\N,\N,\N,"",\N,""
"38691","Soho Mall",\N,"200-7608","info@sohopanama.com.pa",\N,\N,\N,\N,"",\N,""
"38701","Grupo logistico de carga",\N,"474-2224","ventas@grupologisticodecarga.com",\N,\N,\N,\N,"",\N,""
"38728","Athena Capital",\N,"204-6800","zpineda@athenacapitalinc.com",\N,\N,\N,\N,"",\N,""
"38732","Fundación Gabriel Lewis Galindo (CIADSA)",\N,"204-4000","",\N,\N,\N,\N,"",\N,""
"38740","Dulceria el Cangrejo",\N,"269-2021","",\N,\N,\N,\N,"",\N,""
"38742","Residencia Dr. Alvaro Lopez",\N,"270-2487","",\N,\N,\N,\N,"",\N,""
"38748","Aquaçai (Eurofusión)",\N,"340-6289","",\N,\N,\N,\N,"",\N,""
"38751","Residencia Juan Galindo",\N,"226-2305","juangalindo@cableonda.net",\N,\N,\N,\N,"",\N,""
"38753","Vivienda 8",\N,"226-2800","",\N,\N,\N,\N,"",\N,""
"38755","Bavarian Motors (BMW) (Grupo FASA)",\N,"378-0400","",\N,\N,\N,\N,"",\N,""
"38768","International School of Panama (ISP)",\N,"293-3000","",\N,\N,\N,\N,"",\N,""
"38774","Fundaciones",\N,"292-7867","",\N,\N,\N,\N,"",\N,""
"38778","Inversiones RSN",\N,"215-1326","redelvalleh@gmail.com",\N,\N,\N,\N,"",\N,""
"39037","Canal Bank",\N,"307-5900","",\N,\N,\N,\N,"",\N,""
"39108","Trishvi Impex",\N,"","",\N,\N,\N,\N,"",\N,""
"39303","Banco General",\N,"303-7669","lmoreno@bgeneral.com",\N,\N,\N,\N,"",\N,""
"39307","Premedic",\N,"","yaniisdominguez48@gmail.com",\N,\N,\N,\N,"",\N,""
"39324","RP Electronics",\N,"","",\N,\N,\N,\N,"",\N,""
"39416","Nevada Salud & Belleza",\N,"431-3131","info@nevadazl.com",\N,\N,\N,\N,"",\N,""
"39545","Grupo Visión",\N,"386-2600 / 2601","",\N,\N,\N,\N,"",\N,""
"39683","PH Gran Saboga",\N,"","",\N,\N,\N,\N,"",\N,""
"39723","Instituto Nacional de Medicina Física y Rehabilitación - INMFRE",\N,"524-3500","administradorinmfr@gmail.com",\N,\N,\N,\N,"",\N,""
"39823","ID Tech",\N,"210-0972","idtech@cableonda.net",\N,\N,\N,\N,"",\N,""
"39919","Residencia Raúl Motta",\N,"","",\N,\N,\N,\N,"",\N,""
"39928","Residencia Martín Sosa",\N,"202-2199","msosa@derivadospetroleo.com",\N,\N,\N,\N,"",\N,""
"39989","ADR Technologies",\N,"2639333","",\N,\N,\N,\N,"",\N,""
"40008","Baguta Zona Libre",\N,"441-0200","",\N,\N,\N,\N,"Colón",\N,"Panamá"
"40064","PH Plaza Pacífica",\N,"","",\N,\N,\N,\N,"",\N,""
"40087","Solutec Panamá",\N,"6248-1533","",\N,\N,\N,\N,"",\N,""
"40194","Panama Marine Adventures (PMA)",\N,"226-8917","anabel@pmatours.net",\N,\N,\N,\N,"Panamá",\N,"Panama"
"40436","Huawei",\N,"","",\N,\N,\N,\N,"",\N,""
"40578","Tomas Pérez",\N,"6659-6452","",\N,\N,\N,\N,"",\N,""
"40620","IECSA Nicaragua",\N,"505 2276-3063","info@iecsa.com.ni",\N,\N,\N,\N,"",\N,""
"40647","Nippon América",\N,"439-5550","ventas@nipponamericapma.com",\N,\N,\N,\N,"Colón",\N,"Panamá"
"40718","Carmelitas",\N,"387-1799","info@carmelitaspty.com",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"40746","Versata Capital",\N,"203-3112","info@versatacap.com",\N,\N,\N,\N,"",\N,""
"40758","PH Torre Imperial",\N,"213-8546","ph.torreimperial@hotmail.com",\N,\N,\N,\N,"",\N,""
"40787","Grupmas Constructors",\N,"399-5411","",\N,\N,\N,\N,"",\N,""
"40805","Va & Ven",\N,"224-7215","henaodavid@gmail.com",\N,\N,\N,\N,"",\N,""
"40819","Grupo ZS",\N,"","",\N,\N,\N,\N,"",\N,""
"40823","La Estancia",\N,"","jgonzalez@crisapma.com",\N,\N,\N,\N,"",\N,""
"40837","Levapan",\N,"236-1710","atobon@levapan.net",\N,\N,\N,\N,"",\N,""
"40894","Medicinas Generales",\N,"226-8690 / 226-8723","",\N,\N,\N,\N,"",\N,""
"40931","Constructora Selva Negra",\N,"388-7870 / 388-7871","proyectos@constructoraselvanegra.com",\N,\N,\N,\N,"",\N,""
"41011","Empresas Bern",\N,"206-8880","website@empresasbern.com",\N,\N,\N,\N,"",\N,""
"41077","Quesos Chela",\N,"248-5457","erho8907@gmail.com",\N,\N,\N,\N,"",\N,""
"41171","Conveca",\N,"","",\N,\N,\N,\N,"",\N,""
"41202","Transporte XEP",\N,"261-2649","",\N,\N,\N,\N,"",\N,""
"41237","Knowledge Group",\N,"","pedro_fabrega@yahoo.com",\N,\N,\N,\N,"",\N,""
"41321","asasd S.A",\N,"","",\N,\N,\N,\N,"",\N,""
"41760","Panamá Building",\N,"","andres@panamabuilding.com",\N,\N,\N,\N,"",\N,""
"41791","INMAQUIP",\N,"393-1511","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"41919","M&M",\N,"","",\N,\N,\N,\N,"",\N,""
"41932","Doka",\N,"3168150","panama@doka.com",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"41936","Sunsave",\N,"830-5637","ventas@sunsave.com.pa",\N,\N,\N,\N,"",\N,""
"42043","Dairy Queen",\N,"3005700","ing.santamaria@icloud.com",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"42082","Grupo Vagg",\N,"","arangel@vaggsa.com",\N,\N,\N,\N,"",\N,""
"42121","Prueba S.A",\N,"","",\N,\N,\N,\N,"",\N,""
"42126","Cítricos de Gabriela",\N,"","",\N,\N,\N,\N,"",\N,""
"42264","Child Fund",\N,"3010928","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"42273","Decameron",\N,"214-3632","",\N,\N,\N,\N,"",\N,""
"42589","M&M",\N,"66785611","lismadrid@hotmail.com",\N,\N,\N,\N,"",\N,""
"42928","PH Talih Manneh",\N,"66142269","talih14m@gmail.com",\N,\N,\N,\N,"Colon",\N,""
"42936","PH Santiago Mall",\N,"","",\N,\N,\N,\N,"",\N,""
"42951","Imprenta Edicano",\N,"278-6730","webedicano@imprentaedicano.com",\N,\N,\N,\N,"",\N,""
"42974","Intelisis",\N,"","",\N,\N,\N,\N,"",\N,""
"43080","JMM Solutions",\N,"396-7338","rreyes@jmm-solutions.com",\N,\N,\N,\N,"PANAMA",\N,"Panamá"
"43229","Boston School International (BSI)",\N,"396-6966","",\N,\N,\N,\N,"",\N,""
"43302","Familia Martinez Acha Quijano",\N,"66127979","monicaq@unesa.com",\N,\N,\N,\N,"",\N,""
"43379","Grupo Portillo",\N,"","",\N,\N,\N,\N,"",\N,""
"43502","Eco Limpio",\N,"","ventas@eco-limpio.com",\N,\N,\N,\N,"",\N,""
"43541","Ximi Vogue Mega Mall",\N,"","Frankmoret@hotmail.com",\N,\N,\N,\N,"",\N,""
"43547","Familia Kelly",\N,"","",\N,\N,\N,\N,"",\N,""
"43592","Programa de las Naciones Unidades para el Desarrollo",\N,"500-0855","deyanira.gonzalez.montoya@undp.org",\N,\N,\N,\N,"",\N,""
"43735","Residencia Ramón Fábrega",\N,"","monchi@centralamdistributors.com",\N,\N,\N,\N,"",\N,""
"43740","Residencia De La Guardia (The Grove)",\N,"","",\N,\N,\N,\N,"",\N,""
"43742","Colegio Nuestra Señora de Bethlem",\N,"","",\N,\N,\N,\N,"",\N,""
"43828","Farmacia Remedio",\N,"","Dsaldana@reprico.com",\N,\N,\N,\N,"",\N,""
"43858","Residencia  Juan Felipe Vincensini",\N,"","",\N,\N,\N,\N,"",\N,""
"43865","PH221 Servicios",\N,"","",\N,\N,\N,\N,"",\N,""
"43907","Sidal",\N,"","",\N,\N,\N,\N,"",\N,""
"43911","P.H. Green Bay - Torre 4",\N,"394-9799","Phgreenbay4@gmail.com",\N,\N,\N,\N,"",\N,""
"43922","Residencia Ricardo Paredes",\N,"","",\N,\N,\N,\N,"",\N,""
"44104","Instalaciones y Servicios Intecse",\N,"","",\N,\N,\N,\N,"",\N,""
"44312","Residencia Álvaro Heilbron",\N,"","",\N,\N,\N,\N,"",\N,""
"44323","Grupo Vagg",\N,"","",\N,\N,\N,\N,"",\N,""
"44332","P.H. Gabelle",\N,"","",\N,\N,\N,\N,"",\N,""
"44347","Vinteriores Diseños",\N,"","",\N,\N,\N,\N,"",\N,""
"44390","Formas y Espacios",\N,"260-6170","bogantes@cwpanama.net",\N,\N,\N,\N,"",\N,""
"44391","Prueba Panamá",\N,"","",\N,\N,\N,\N,"",\N,""
"44392","Prueba Panamá Prueba",\N,"","",\N,\N,\N,\N,"",\N,""
"44411","test bris",\N,"","",\N,\N,\N,\N,"",\N,""
"44412","brisss",\N,"","",\N,\N,\N,\N,"",\N,""
"44513","PH Caleta",\N,"6678-1187","cmaduro@admpty.com",\N,\N,\N,\N,"",\N,""
"44532","Continental Seguros | Latin American Reinsurance Broker",\N,"270-7777","",\N,\N,\N,\N,"",\N,""
"44552","Servicio Nacional Aeronaval (SENAN)",\N,"520-6100","aeronaval@aeronaval.gob.pa",\N,\N,\N,\N,"",\N,""
"44674","COACECSS",\N,"","",\N,\N,\N,\N,"",\N,""
"44676","Residencia Raúl Delvalle",\N,"","",\N,\N,\N,\N,"",\N,""
"44681","EPASA",\N,"230-7777","",\N,\N,\N,\N,"",\N,""
"44684","Lavery Panamá",\N,"","",\N,\N,\N,\N,"",\N,""
"44730","2V Contratista",\N,"","victor.vargas@outlook.it",\N,\N,\N,\N,"",\N,""
"44822","Tío Latino",\N,"386-7107","phnuevotocumen@proyecta.com.pa",\N,\N,\N,\N,"",\N,""
"44878","Electrisa",\N,"366-3625","soporte@electrisa.com",\N,\N,\N,\N,"",\N,""
"44990","Diageo",\N,"282-9001","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"45000","Metro Sistemas",\N,"236-7117","ventaspma@metrosistemas.net",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"45006","Hotel Central",\N,"3090300","reservations@centralhotelpanama.com",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"45163","Residencia Rogelio Orillac",\N,"387-1559","morillac@fidanque.com",\N,\N,\N,\N,"",\N,""
"45181","Progreso",\N,"340-0331","gerencia@progreso-afp.com",\N,\N,\N,\N,"",\N,""
"45192","Inter Global Trading",\N,"340-3043","",\N,\N,\N,\N,"",\N,""
"45480","Klassic Travel",\N,"229-4490","",\N,\N,\N,\N,"",\N,""
"45551","Publinex",\N,"","publinex@gmail.com",\N,\N,\N,\N,"Panama",\N,""
"45726","Sistema Nacional de Protección Civil (SINAPROC)",\N,"316-3200","sinaproc@sinaproc.com.pa",\N,\N,\N,\N,"Arraiján",\N,"Panamá"
"45944","ITCO",\N,"833-7446","info@itcoint.com",\N,\N,\N,\N,"",\N,""
"46118","Residencia Duran",\N,"","",\N,\N,\N,\N,"",\N,""
"46184","Sousa Pitti",\N,"","",\N,\N,\N,\N,"",\N,""
"46301","Inmobiliare",\N,"","",\N,\N,\N,\N,"",\N,""
"46379","Náufrago Especialidades Peruanas",\N,"","tenor-garcia@hotmail.com",\N,\N,\N,\N,"",\N,""
"46399","Condominio Sobre Las Rocas",\N,"263-5622","",\N,\N,\N,\N,"",\N,""
"46472","Residencia Gerardo Solís",\N,"399-6446","",\N,\N,\N,\N,"",\N,""
"46536","UNICEF",\N,"301-7400","",\N,\N,\N,\N,"",\N,""
"46588","Casa Cohen",\N,"","",\N,\N,\N,\N,"",\N,""
"46605","Build Your Dreams (BYD) (CTS del Istmo) (Grupo FASA)",\N,"260-3690 | 382-3575","info@byd.com.pa",\N,\N,\N,\N,"",\N,""
"46627","Universidad Interamericana de Panamá (UIP)",\N,"323-6677","info@uip.edu.pa",\N,\N,\N,\N,"",\N,""
"46651","Residencia Luis Carlos Motta",\N,"","lcmotta@cainco.com",\N,\N,\N,\N,"",\N,""
"46707","Dairy Queen",\N,"","ing.santamaria@icloud.com",\N,\N,\N,\N,"",\N,""
"46764","Minidepositos CDE",\N,"386-3268","rmock@glp.com.pa",\N,\N,\N,\N,"",\N,""
"46781","SISS PANAMA",\N,"","jcruz@sissapanama.com",\N,\N,\N,\N,"",\N,""
"46785","Grupo Maritanos",\N,"204-5000","",\N,\N,\N,\N,"",\N,""
"46793","Volvo Car",\N,"302-5530","",\N,\N,\N,\N,"",\N,""
"46819","La Casa del Marisco",\N,"","",\N,\N,\N,\N,"",\N,""
"46902","Residencia Raul Motta Jr",\N,"","",\N,\N,\N,\N,"",\N,""
"46909","Residencia Federico Humbert & Andrea Arango The Grove",\N,"","",\N,\N,\N,\N,"",\N,""
"47053","Gustavo Alvarado",\N,"","",\N,\N,\N,\N,"",\N,""
"47219","Grupo ICU",\N,"2614157","",\N,\N,\N,\N,"",\N,""
"47256","Oh Toro! Ramen & Sushi",\N,"","ana.sally.jovane@gmail.com",\N,\N,\N,\N,"",\N,""
"47275","Conagra Group",\N,"395-5897","rdenis@conaam.com",\N,\N,\N,\N,"",\N,""
"47514","Distribuidora David",\N,"229-9333","jvargas_79@hotmail.com",\N,\N,\N,\N,"",\N,""
"47572","CEK Panamá",\N,"229-2238","",\N,\N,\N,\N,"",\N,""
"47589","VV Autos",\N,"302-5530","info@volvocarpanama.com",\N,\N,\N,\N,"",\N,""
"47595","Grupo Mundial Tenedora",\N,"3062174","",\N,\N,\N,\N,"",\N,""
"47858","Sidal (Tetrapak)",\N,"","",\N,\N,\N,\N,"",\N,""
"47972","China National Petroleum (CNPC America)",\N,"","",\N,\N,\N,\N,"",\N,"Venezuela"
"48061","Residencia González-Revilla Sánchez",\N,"390- 2884","vanessa@kidstop.com.pa",\N,\N,\N,\N,"",\N,""
"48081","INDESA",\N,"300-5560","indesa@indesa.com.pa",\N,\N,\N,\N,"",\N,""
"48101","Infante & Pérez-Almillano (IPAL)",\N,"322-2121","info@ipal.com.pa",\N,\N,\N,\N,"",\N,""
"48197","Papelera Istmeña",\N,"301-9200","",\N,\N,\N,\N,"",\N,""
"48263","Residencia Gabriel Preciado",\N,"","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"48304","MTE Panamá (Martín Sosa Boyd)",\N,"","msosa@mtepanama.com",\N,\N,\N,\N,"",\N,""
"48339","Karaon",\N,"4311500","karaon@karaon.com",\N,\N,\N,\N,"",\N,""
"48392","INDICASAT-AIP",\N,"517-0700","info@indicasat.org.pa",\N,\N,\N,\N,"",\N,""
"48432","Medi Stem y Stem Cell",\N,"306-2601","lidia@cellmedicine.com",\N,\N,\N,\N,"",\N,""
"48500","Residencia Roy Icaza",\N,"","",\N,\N,\N,\N,"",\N,""
"48572","Grupo Ergon",\N,"","",\N,\N,\N,\N,"",\N,""
"48620","Residencia Fernando Porras",\N,"","",\N,\N,\N,\N,"",\N,""
"48638","MYM Saron",\N,"260-0785","zjaramillo@fraichepanama.com",\N,\N,\N,\N,"",\N,""
"48753","Grupo Gea",\N,"226-0017","",\N,\N,\N,\N,"",\N,""
"48765","Telecoms CR Panamá",\N,"","ventaspanama@telecoms.com",\N,\N,\N,\N,"",\N,""
"48782","Residencia Juan Francisco Moreno",\N,"","",\N,\N,\N,\N,"",\N,""
"48801","Victoria Hotel & Suites",\N,"","",\N,\N,\N,\N,"",\N,""
"48870","UNOPS",\N,"306-3600","Panama@unops.org",\N,\N,\N,\N,"",\N,""
"48885","Grupo Elbros",\N,"","znavarro@elbros.com",\N,\N,\N,\N,"",\N,""
"48890","M2  Arquitectura",\N,"","arquimapeco2013@gmail.com",\N,\N,\N,\N,"",\N,""
"48903","RSG Panamá",\N,"","ricardo@rsgpanama.com",\N,\N,\N,\N,"",\N,""
"48948","Jorge García",\N,"","",\N,\N,\N,\N,"",\N,""
"48957","Residencia Jorge García",\N,"226-6961","",\N,\N,\N,\N,"",\N,""
"49013","Distribuidora Lewis",\N,"200-1888","",\N,\N,\N,\N,"",\N,""
"49066","Profesional Work",\N,"","",\N,\N,\N,\N,"",\N,""
"49093","KLM",\N,"","",\N,\N,\N,\N,"",\N,""
"49177","UNESA (SUCASA, Financiera, Friday's y hoteles)",\N,"211-4500","",\N,\N,\N,\N,"",\N,""
"49297","Solis Import",\N,"271-5709","gerencia@solisimportsa.info",\N,\N,\N,\N,"",\N,""
"49332","Residencia Alvaro Arias Jr",\N,"","",\N,\N,\N,\N,"",\N,""
"49492","Promed",\N,"303-3100","",\N,\N,\N,\N,"",\N,""
"49669","Residencia Rodrigo González y Asociados",\N,"","",\N,\N,\N,\N,"",\N,""
"49721","J.A. Fernández y Asociados",\N,"223-3715","info@jafernandezyasociados.com",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"49765","Colon Container Terminal",\N,"430-9500","info@cct-pa.com",\N,\N,\N,\N,"Colon",\N,"Panamá"
"49793","Manzanillo International Terminal (MIT)",\N,"430-9800","info@mitpan.com",\N,\N,\N,\N,"Colón",\N,"Panamá"
"49895","Grupo A.I.R.",\N,"399-6900","avaluos@airpma.net",\N,\N,\N,\N,"",\N,""
"49903","Pedregal Power Company",\N,"296-1159","",\N,\N,\N,\N,"",\N,""
"49958","Global Mind Solutions",\N,"387-3040","info@globalmind-solutions.com",\N,\N,\N,\N,"",\N,""
"49988","Residencia Lynda Waters",\N,"395-5732","waterslcw@gmail.com",\N,\N,\N,\N,"",\N,""
"50077","Eisenmann Abogados y Consultores",\N,"","",\N,\N,\N,\N,"",\N,""
"50079","De Obaldía & García de Paredes",\N,"210-1892","deogap@deogap.com",\N,\N,\N,\N,"",\N,""
"50358","Jacom Construcciones",\N,"","rjd-41428@hotmail.com",\N,\N,\N,\N,"",\N,""
"50387","Colegio Bilingue de Panamá",\N,"392-9272","informacion@colegiobilinguedepanama.com",\N,\N,\N,\N,"",\N,""
"50415","Alpha Mediq",\N,"393-9900","",\N,\N,\N,\N,"",\N,""
"50425","Residencia Jiménez De Janón",\N,"","",\N,\N,\N,\N,"",\N,""
"50439","Residencia Marco Rodriguez",\N,"","marcoarb@msn.com",\N,\N,\N,\N,"",\N,""
"50651","Inversiones Barría (INBASA)",\N,"260-1555","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"50684","Residencia Meredith",\N,"212-7711","",\N,\N,\N,\N,"",\N,""
"50793","Beat Warehouse",\N,"2263078","fit@bwh.com",\N,\N,\N,\N,"",\N,""
"51019","Automarket",\N,"223-6271","",\N,\N,\N,\N,"",\N,""
"51030","Ortosistemas",\N,"380-0800","saladeventas@ortopedianacional.com",\N,\N,\N,\N,"",\N,""
